"rating","text","helpful_vote","verified_purchase","review_length","word_count","helpful_vote_na","review_length_na","word_count_na","text_missing"
5,"Tested on early morning rides, down to 19 degrees Fahrenheit. Excellent gloves. Light weight. Comfortable also in keeping wrists warm. A+",0,TRUE,137,21,FALSE,FALSE,FALSE,0
5,"Beautiful! fits perfectly and makes my bad not look so fitnessy. Love it. Definitely exceeded my expectations.",0,TRUE,110,17,FALSE,FALSE,FALSE,0
1,"This wallet is way too small. Do not let all those slots deceive you! The third one you try to put in is so tight you may need to cut it out if it stays in there too long. Very disappointed in this product! I don't carry cash on me, thank god, and I do not know if I could even do so with the way the wallet is structured. Wasted my money, not very happy.",1,TRUE,355,76,FALSE,FALSE,FALSE,0
3,"I’ve been struggling to remove the links to adjust the band.  Only one has come out after several days periodically trying to use the tool that cane with the band.",0,TRUE,163,30,FALSE,FALSE,FALSE,0
5,"I usually wear a small in shirts but bought this in a medium and it fits perfect! It's not a thick sweatshirt but for wearing around the house it will be great.",0,TRUE,160,32,FALSE,FALSE,FALSE,0
5,"Whoever managed product shots on this item failed. These are awesome and they aren’t potatoe shaped like the pic.",16,TRUE,113,19,FALSE,FALSE,FALSE,0
1,"This shirt is not new and smells either like women’s perfume or a scented washing powder. No tags on shirt I was sent a used shirt not happy",2,TRUE,140,28,FALSE,FALSE,FALSE,0
5,"Perfect size for a 3rd grader. He loves it so far so good",0,TRUE,57,13,FALSE,FALSE,FALSE,0
3,"Shirt runs small. It’s not the true size.",0,TRUE,41,8,FALSE,FALSE,FALSE,0
5,"Comfort feel, but if you wear large; better go extra large.",0,TRUE,59,11,FALSE,FALSE,FALSE,0
1,"White one is completely see through. Had to return it. Not sure what kind of lighting they used with the model to make it look the way it does in the pic",2,TRUE,153,32,FALSE,FALSE,FALSE,0
5,"Very comfortable and sexy too",1,TRUE,29,5,FALSE,FALSE,FALSE,0
5,"Exactly what I expected, but received 6 for the price of an individual sunglass holder in a sporting goods store!",1,TRUE,113,20,FALSE,FALSE,FALSE,0
5,"Being at the Suwannee River Rest, Fishing Freshwater & the Gulf of Mexico, These Shades Are Flat Out Awesome!<br />For The Money...Can't Be Beat!<br />I'm ordering more, for MoFoFishingApparel.com, So I Can Share This Great Find!<br />Thanks,<br />Capt. Cas<br />SRR",1,TRUE,266,40,FALSE,FALSE,FALSE,0
4,"Tried the metal clasp and it held way better",0,TRUE,44,9,FALSE,FALSE,FALSE,0
4,"Thinner than I wouldve liked but still cute...(not see through thin)",0,TRUE,68,11,FALSE,FALSE,FALSE,0
5,"I love this dress!  The material is this thin light breezy material & it fit super nicely.  I did have to wear a black tank underneath just coz I think it might be a little sheer but overall, a really cute dress!",0,TRUE,212,42,FALSE,FALSE,FALSE,0
3,"Ok",0,TRUE,2,1,FALSE,FALSE,FALSE,0
5,"Love it",0,TRUE,7,2,FALSE,FALSE,FALSE,0
5,"These are great! They're really cute and fit REALLY well. I did notice that the coupon that this item came with was expired. Hopefully it WILL work if I use it to get another pair...just thought it was weird. Other than that, they're awesome!",0,TRUE,242,44,FALSE,FALSE,FALSE,0
5,"Feel protected",0,TRUE,14,2,FALSE,FALSE,FALSE,0
4,"The long strap on my 4 year old invicta Russian diver broke so I needed a new one. Original straps are 80 bucks! This one from a third party was much much cheaper. It was easy to install but the rubber band is flimsier and not as thick as the original. The metal rivets are similar but not the same as original. Hard to notice just glancing, but easy to tell if you look hard. It will work for now but it is clearly not as high quality as the original.",0,TRUE,452,91,FALSE,FALSE,FALSE,0
3,"This is an o.k. pajama set.  The material is very soft and would be cooler to wear in hot weather.  The neck dips down lower than I like so doubtful I'll be going bra-less lest I give a peep show and that's a bummer because who wants to wear a bra with their pj's.  It just doesn't have anything going for it that would compel me to purchase it if I saw it for sale in a brick and mortar store.",0,FALSE,394,81,FALSE,FALSE,FALSE,0
2,"I sold it it wasn't made well",0,TRUE,29,7,FALSE,FALSE,FALSE,0
5,"Fits great, I wear them all the time",0,FALSE,36,8,FALSE,FALSE,FALSE,0
5,"Looking forward to using them in the warm weather.",0,TRUE,50,9,FALSE,FALSE,FALSE,0
4,"Color more solid than expected. Nice after that. They are lightweight but well worth the money if you want different colors.",0,TRUE,124,21,FALSE,FALSE,FALSE,0
5,"This sweater is very nice. The color is bright and runs true to size.",0,FALSE,69,14,FALSE,FALSE,FALSE,0
3,"You get what you pay for.",0,TRUE,25,6,FALSE,FALSE,FALSE,0
4,"Love these booties!!! Very adorable and very durable",0,TRUE,52,8,FALSE,FALSE,FALSE,0
5,"It is very sweet. It is a little young for my granddaughter, but so nicely made.",0,TRUE,80,16,FALSE,FALSE,FALSE,0
5,"Love this hat  lots of people ask where I got it",0,TRUE,48,11,FALSE,FALSE,FALSE,0
5,"i messed up the shipping address and they were kind enough to correct it for me.....i really wanted this hat and i did not know whether i would receive it or not but i did right after i came back from vacation....this hat is great and it fits just right!!",0,TRUE,255,50,FALSE,FALSE,FALSE,0
1,"Too small...toiletry size pouches or underwear..but nothing more.",1,TRUE,65,8,FALSE,FALSE,FALSE,0
5,"Exactly as pictured!!!",0,TRUE,22,3,FALSE,FALSE,FALSE,0
5,"My dad is old and it is hard to find a socks with thin cotton material for him because his feet is swelled and bigger than normal men.<br />This brand Fit him very well. The cotton material is stretchy enough so he can wear it comfortably.<br />Highly recommend for large size feet.",2,TRUE,282,52,FALSE,FALSE,FALSE,0
5,"love them! inexpensive and arrived quickly!",0,TRUE,43,6,FALSE,FALSE,FALSE,0
5,"Very comfortable one of my favorite tops will definitely get more colors",0,TRUE,72,12,FALSE,FALSE,FALSE,0
5,"This is exactly like the picture! The color is excellent and the fabric is good quality. Great housewarming gift to add to a nice basket or a nice apron for home wear. I would definitely buy again.",0,TRUE,197,37,FALSE,FALSE,FALSE,0
5,"My mom is going to be so surprised on Christmas morning! She loved fairies and this is a perfect stocking stuffer!",0,TRUE,114,21,FALSE,FALSE,FALSE,0
5,"Definitely a great looking helmet 🪖",0,TRUE,35,6,FALSE,FALSE,FALSE,0
2,"Picture shown with women wearing crown does not match what I received. The crown is very small. It only lays flat across the forehead. It does not lay the full circumference of the head. If you are looking for the crown for frontal pictures, then it is ok. There are no flowers at back of head, only the ribbon to secure the crown to your head. The flowers are beautiful.",0,TRUE,371,70,FALSE,FALSE,FALSE,0
5,"I love this glasses, I use it to go to the beach and ride my<br />four wheeler. I will be ordering more for Sure. Great<br />quality.",0,TRUE,133,26,FALSE,FALSE,FALSE,0
5,"I wear glasses and hearing aids.  Because this mask goes around the neck rather than over the ears it is much easier to take on and off and more comfortable to wear.",0,TRUE,165,32,FALSE,FALSE,FALSE,0
1,"These are too thin! They rip right when I put them on - I am 5’9” with small to medium size hands. They are terrible and shouldn’t even be sold. I wish I didn’t buy them",0,TRUE,169,36,FALSE,FALSE,FALSE,0
4,"It's ok, not great,but it passes",0,TRUE,32,6,FALSE,FALSE,FALSE,0
5,"just like the picture",0,TRUE,21,4,FALSE,FALSE,FALSE,0
5,"I've been looking for light weight driving glasses for awhile.  Because I'm always losing my sunglasses I was looking for something that was reasonably priced with good protection.<br /><br />The fitfirst polarized glasses were exactly what I was looking for.<br /><br />They are super light weight,  aviator style which is flattering on most face shapes even my small face.<br /><br />What i really like is the glare protection.  I experience a lot of glare when driving.  These glasses have made this no longer a problem for me.  I wish I could wear them at night to stop headlight glare.<br /><br />Another important attribute of the glasses is the scratch protection. These are my driving glasses and although they come with a case I'm often in a hurry and just toss the glasses in the glove box. Unlike other pairs I've owed, these glasses are holding up well.<br /><br />The glasses are polarized what,  I wanted for its sharp clarity and excellent protection.  The lenses are a medium tint,  not too light and not so dark that that i can't use them while driving when it's overcast.<br /><br />Overall,  I'm pleased with glasses and because they were so reasonable,  I purchased a second pair to put in my husband's car so I always have shades when needed.",0,TRUE,1263,216,FALSE,FALSE,FALSE,0
3,"Not the best quality, but I guess you get what you pay for.  Very flimsy and thin rubber.",0,TRUE,89,18,FALSE,FALSE,FALSE,0
1,"Doesn't even fit my head at all. Fit's my 8-year-old sons head.",0,TRUE,63,12,TRUE,TRUE,FALSE,0
2,"The waist was extremely small, but everywhere else was fine.. usually it's the opposite for me. I'm 5'6"""" and around 125, return started. It sucks because it was very soft and comfy in the legs",0,TRUE,193,35,FALSE,FALSE,FALSE,0
5,"good product",0,TRUE,12,2,FALSE,FALSE,FALSE,0
5,"This was a super adorable dress. Didn’t have a med and the large was too loose on me.",0,TRUE,85,18,FALSE,FALSE,FALSE,0
5,"Perfect addition to any Fall wardrobe!! You can lounge around, or dress this up!!  Versatile and worth it!!",0,FALSE,107,18,FALSE,FALSE,FALSE,0
2,"While the leggings are stretchy and a good weight, they do not stay up when working out or running. They constantly slide down, and the crotch area is made differently, making them look weird.",0,FALSE,192,34,FALSE,FALSE,FALSE,0
1,"I liked the shoes but the sole separated from the bottom of the shoe after only 2 months. And I wasn’t able to return them because the amazon 30 day return window closed. Very disappointed",0,TRUE,188,35,TRUE,TRUE,FALSE,0
5,"This is so cool and versatile - I'm kicking myself for not getting it sooner.  I've used it in my backpack, suitcase and briefcase with all kinds of different items.  It's so nice not to have to dig in my bag every time I want something, and it is also gentle on my cords.",0,TRUE,272,54,FALSE,FALSE,FALSE,0
4,"The skirt bottom is nice and long but the top fit fine but feels stiff ..<br />I ordered a XL in size",0,TRUE,101,22,FALSE,FALSE,FALSE,0
3,"Shirt is not as dark as in photo. Shoulder drop off holes are really large. I got an xl, and it fit everywhere but there.",0,TRUE,121,25,TRUE,TRUE,FALSE,0
5,"It’s a Beautiful dress. I ordered the olive green one and I’m so happy I did! It fits perfectly and has a zipper that runs along one side so it makes putting this dress on so much easier. I followed the size chart and after reading reviews decided on ordering a Small... I’m 5’1 and a 127lbs. And the Small fit me perfectly. Thinking of getting more in different colors. So happy with my purchase!",5,TRUE,397,75,FALSE,FALSE,FALSE,0
5,"Very cute!",0,FALSE,10,2,FALSE,FALSE,FALSE,0
5,"Dress fit better than expected! Was skeptical because there weren’t any reviews, but it did its job.",3,TRUE,100,17,FALSE,FALSE,FALSE,0
5,"very pretty colors",0,TRUE,18,3,FALSE,FALSE,FALSE,0
1,"My niece loves it",0,FALSE,17,4,FALSE,FALSE,FALSE,0
5,"Cute shoes but I ordered them too small. I'm sad they don't have a bigger size.",0,TRUE,79,16,FALSE,FALSE,FALSE,0
5,"Perfect - wear it s the time",0,TRUE,28,7,FALSE,FALSE,FALSE,0
5,"Absolutely love it! Bought it 2 years ago and it still looks the same as the first day I bought it even after being washed! Excellent quality! Get a lot of compliments every time I wear it!",0,TRUE,189,37,FALSE,FALSE,FALSE,0
5,"Amazing boots! Fit as expected.",1,TRUE,31,5,FALSE,FALSE,FALSE,0
3,"I have to agree with other reviewers who have mentioned how thin and lightweight this turtleneck is.<br /><br />The material is almost see through, which makes it good only for layering since there is no warmth to it whatsoever, despite some wool content. (It is very soft, which is one of the better things about it.)<br /><br />While the color (dark gray) and fit (medium, true to size) are okay, the thin material make this sweater less than great, especially for the price.<br /><br />The product page states that the garment needs to be hand washed, and it's good that this is listed on the page, because there are no care instructions whatsoever sewn onto the garment (nor are they printed on) and there are no separate care instructions included.<br /><br />Overall, I'd say this turtleneck is """"just okay"""" IF you plan to use it ONLY as a layering piece.",0,FALSE,862,150,FALSE,FALSE,FALSE,0
5,"Buen material, talla perfecta",0,TRUE,29,4,FALSE,FALSE,FALSE,0
5,"I WILL BUY AGAIN",0,TRUE,16,4,FALSE,FALSE,FALSE,0
5,"I was happy with the product after I washed it and it didn't fade. It's soft, fits great and looks great paired with jeans. Comfortable.",0,FALSE,136,25,FALSE,FALSE,FALSE,0
5,"Love this top!  Fit as expected.  A little fitted in the bust and loose in the waste.  It lays just perfect to still give you a figure.  It doesn't flare out and make it look like a maternity top like some others can.  I absolutely love this and will order more.",0,TRUE,262,51,FALSE,FALSE,FALSE,0
5,"Works great for the pain I had in my wrist and elbow.",6,TRUE,53,12,FALSE,FALSE,FALSE,0
5,"Very nice ,great fit ..wish it was available In other colors too",0,TRUE,64,12,FALSE,FALSE,FALSE,0
5,"I got an XXL; I'm normally a medium. This Kurtis is awesome. I really really like it. It's looks exactly like the picture! Don't hesitate to purchase!!!<br />FYI: The lighting in my picture is off.",1,TRUE,197,35,FALSE,FALSE,FALSE,0
5,"Normally I wouldn’t pay over $90 for a “cover up” or beach wear...BUT I did need something that would protect me from the sun and I wanted something that was stylish & covered enough of my chest & arms. I figured if I didn’t love this, I would just return. Well let me tell you...I received this dress today & tried it on immediately. I can not love this dress anymore!!! It fits perfectly.not clingy but also not a loose moo-moo. It’s a stretchy, non clinging fabric that is so comfortable. I am really glad I decided to purchase. This is exactly what I was hoping for!!! I highly recommend! I got a size large & typically up size because I don’t like things to be tight or clingy but after reading reviews I decided to stay with a large rather than go up a size & I’m glad I did. I am 175 lbs. 5’6”. A large is perfect for me. I probably could have even gone w/ a medium but like a tad on the looser side. Still had a flattering shape & fit. I will definitely be looking to this brand again!!",9,TRUE,994,195,FALSE,FALSE,FALSE,0
5,"It kind of sticks to my finger....something about the lining of the ring....I'll wear it again after I lose 5 pounds. I love the look of it!",0,TRUE,140,27,FALSE,FALSE,FALSE,0
4,"My daughter likes them to wear over her tank tops to school because of dress codes, but it sheds on too her clothes.",0,TRUE,116,23,FALSE,FALSE,FALSE,0
3,"Cheap fabric",0,FALSE,12,2,FALSE,FALSE,FALSE,0
3,"xmas a gift",0,TRUE,11,3,FALSE,FALSE,FALSE,0
5,"I bought this for my daughter, after he cat died. She loves it!!!",0,TRUE,65,13,FALSE,FALSE,FALSE,0
4,"Ok",0,TRUE,2,1,FALSE,FALSE,FALSE,0
5,"these glasses are very cute and comfortable to wear, I have had a lot of compliments!",1,TRUE,85,16,FALSE,FALSE,FALSE,0
3,"I do enjoy that it has pockets and the material and make feels sturdy, just go with another color than the grey one!",0,TRUE,116,23,FALSE,FALSE,FALSE,0
5,"I have such a hard time finding light support bras. I really just wear these stretchy unlined bras for nipple coverage because you can't rip stickies off every day! I'm a 36GG and got the Plus: L-2XL. I got the variety pack and the colors are as expected. I love these and recommend!",2,TRUE,283,53,FALSE,FALSE,FALSE,0
5,"A good buy!",0,TRUE,11,3,FALSE,FALSE,FALSE,0
5,"Good hat. Gets compliments. Discolors with sweat, so be aware of that. Mine at least went back to normal when it dried out.",0,TRUE,123,23,FALSE,FALSE,FALSE,0
4,"Love these but they are very long",3,TRUE,33,7,FALSE,FALSE,FALSE,0
5,"These are super cute onesies that have a really nice, quality feeling to them. They do not feel thin or flimsy, and the sizing was accurate.",0,TRUE,140,26,FALSE,FALSE,FALSE,0
5,"Comfortable, will purchase again.",1,TRUE,33,4,FALSE,FALSE,FALSE,0
1,"The bottom stone faded super fast.",1,TRUE,34,6,FALSE,FALSE,FALSE,0
1,"Very Cheap looking",0,TRUE,18,3,FALSE,FALSE,FALSE,0
3,"It fit, but did no favors to a middle aged body.",0,TRUE,48,11,FALSE,FALSE,FALSE,0
5,"While the heading says Silk and Satin, these are 97% polyester, so its a simulated silk fabric. But that does not take away from how nice they are and how they feel. These are not only cute, but also very comfortable. They fit me as expected for my size without being too snug, but sexy at the same time.",0,FALSE,304,59,FALSE,FALSE,FALSE,0
5,"These shorts are really great!  Well made and super fly.  My husband loves them.",1,TRUE,80,14,FALSE,FALSE,FALSE,0
5,"Absolutely love these glasses! They're beautiful!!! I am going to love wearing these when I'm out!!!",0,TRUE,100,16,FALSE,FALSE,FALSE,0
4,"My daughter wanted pockets but liked the fit and the colors are so beautiful on anybody. This is a birthday gift for her. She is pleased",0,TRUE,136,26,FALSE,FALSE,FALSE,0
5,"Super comfy and good for working out",1,TRUE,36,7,FALSE,FALSE,FALSE,0
4,"got a medium. bottoms fit perfectly, am a b/c cup uptop, top was a little tight but fit. if i was to go up a to a large probably would have a been a little big. either way satisfied with the medium, but if you want a little more room, then size up",0,TRUE,247,53,FALSE,FALSE,FALSE,0
5,"Got these on lightning deal sale! Great price. First time I've bought sunglasses without trying on, they are very light and seem to stay up great. Bought to take to beach in place of expensive prescription sunglasses. Will use for driving also. Love the wrap around design to keep sun out from sides and above.",0,TRUE,310,55,FALSE,FALSE,FALSE,0
1,"not a good fit for me",0,TRUE,21,6,FALSE,FALSE,FALSE,0
5,"The fabric is gauzy and light. Great to throw on over a swim suit or with some leggings or even by itself, but beware of a breeze. I'm 5'9 and the hem hits a little shorter than mid thigh.",0,TRUE,188,39,FALSE,FALSE,FALSE,0
1,"Runs small, tight, horrible plasticky material with itchy lace embellishments. Thin material no support. Outrageous prices...1/3 cost at Walmart.  I tried to return item but sir would not issue label.  Seller agreed to return but then Amazon got involved and decided against me. Seller will not respond.",0,TRUE,303,47,FALSE,FALSE,FALSE,0
5,"This jacket is amazing. I had to be out in the rain all day, the first day that I wore it. It kept me warm and dry. I also is fashionable and fits great. It had everything that I was looking for at a great price. I highly recommend:)",1,TRUE,233,49,FALSE,FALSE,FALSE,0
1,"There's not support with this bra, it's small and the fabric is so stiff...",0,TRUE,75,14,FALSE,FALSE,FALSE,0
5,"So far so good.  I just got it today and it fits and works great.",0,TRUE,65,15,FALSE,FALSE,FALSE,0
5,"Looks cute and is very warm . Great for the price",0,TRUE,49,11,FALSE,FALSE,FALSE,0
5,"It's exactly what was advertised. Good quality for the price",0,TRUE,60,10,FALSE,FALSE,FALSE,0
5,"Great wallet.  Well made. Very happy with purchase.",0,TRUE,51,8,FALSE,FALSE,FALSE,0
2,"Very comfortable. But stitching on the side is already becoming frayed after 2 wears. The tummy control is pretty loose and Im constantly pulling them up so I won't be abe to run in them.",0,TRUE,187,35,FALSE,FALSE,FALSE,0
1,"looked like a Halloween costume. cheap",0,TRUE,38,6,FALSE,FALSE,FALSE,0
5,"Product as listed…thank you",0,TRUE,27,4,FALSE,FALSE,FALSE,0
5,"I love these jeans..they were expected to arrive between the 13th and the 22nd but they came the 8th. They are true bell bottom jeans, completely covering my feet, tighter fit at the thigh, and enough room in the waist (i typically buy size 9 jeans, just because I like things a little loose and these were fine at a US 8/ UK 10) I have every intention of getting another pair of this brand of jeans.",0,TRUE,400,77,FALSE,FALSE,FALSE,0
1,"earrings too  small for an adult returned.",0,TRUE,42,7,FALSE,FALSE,FALSE,0
5,"Love these! Especially for the price! They stay in place even during sweaty runs and looks cute.",0,TRUE,96,17,FALSE,FALSE,FALSE,0
5,"Beautiful.  I bought a few Murano glass bracelets while in Italy.  I wish I had bought more.  When I saw this, I knew I found what I was looking for.  Well made with authenticity card and stamp.  I bought two more in different colors.",0,TRUE,234,44,FALSE,FALSE,FALSE,0
5,"I ended up buying this dress. I tried on several and this one in particular was most flattering, and most comfortable. I got the V-neck in an 18 Plus. I ordered the 16 which was too small in the waist area. I think a 16 plus would have been perfect but they didn't make one. I had to have the shoulders taken in because the bust was too large. That cost me about $16. I'm 5'8&#34; and I am wearing 1.5 inch heels. It looked very nice. It's very light so when I wear it I don't feel weighed down and I'm not worried about sweating in it.",0,TRUE,536,108,FALSE,FALSE,FALSE,0
5,"Listening to other reviews I ordered a larger size which turned out to be the wrong idea. It seems to run true to size based on how big the size is that I ended up ordering. Submitting for return even though overall it seems like a nice product heavy denim material was looking for a lighter denim",2,TRUE,297,57,FALSE,FALSE,FALSE,0
4,"Length is perfect. Lots of fullness. Will work week for my Elsa costume. Came with a rip at the seam and a small hole. Can not be seen when on.",0,TRUE,143,30,FALSE,FALSE,FALSE,0
4,"I fly about once a month. Great value for the set. The largest one is a check-in size, and has 360 wheels so you can roll it along next to you without having to pull it. The small personal bag has a handle on the backside so you can slide it onto the handles of either one of your rolling bags. Only objection is that the zippers fell off on a couple of the front pockets. Other than that, nothing special, just functional. The print is great to spot on the baggage conveyor belt.",3,TRUE,480,94,FALSE,FALSE,FALSE,0
5,"It fits perfect.",0,TRUE,16,3,FALSE,FALSE,FALSE,0
5,"It looks nice and my girlfriend seemed to love it.  I don't know anything about jewelry....but she liked it so yea....good stuff.",0,TRUE,129,22,FALSE,FALSE,FALSE,0
3,"Super cute style but it is see through and very snug. Had to return.",0,TRUE,68,14,FALSE,FALSE,FALSE,0
5,"Love these but noticed having a little problem staying closed.",0,TRUE,62,10,FALSE,FALSE,FALSE,0
5,"My mother loves her new purse!  It’s quite spacious.",0,TRUE,52,9,FALSE,FALSE,FALSE,0
5,"This item arrived as advertised...it fits well and looks good.",0,TRUE,62,10,FALSE,FALSE,FALSE,0
5,"Very cute and comfortable",0,TRUE,25,4,FALSE,FALSE,FALSE,0
5,"Amazing!!",0,TRUE,9,1,FALSE,FALSE,FALSE,0
5,"Great for pilates!",0,TRUE,18,3,FALSE,FALSE,FALSE,0
5,"Feels good, knowing my food's not picking up chemicals from plastic. Really strong bags, too. No leaking, and they hold over a quart and still tie up!",3,TRUE,150,27,FALSE,FALSE,FALSE,0
1,"I thought it would be assembled already it didn't have any instructions i figured it out i guess but the vents keep falling out",0,TRUE,127,24,FALSE,FALSE,FALSE,0
5,"Bigger by at least 1 size compared to our other shoes but they will grow onto them.  The lights are great fun!",0,TRUE,110,22,FALSE,FALSE,FALSE,0
5,"Very nice",0,TRUE,9,2,FALSE,FALSE,FALSE,0
3,"A bit wide and not long enough. I am 5'6"""" and it does not cover my butt",0,TRUE,72,17,FALSE,FALSE,FALSE,0
5,"Very nice modest swimsuit. Very comfortable",0,TRUE,43,6,FALSE,FALSE,FALSE,0
1,"I loved the look and feel of material. But after I wore it one day it pulled all over. Very disappointed.",0,TRUE,105,21,FALSE,FALSE,FALSE,0
5,"Adorable.",0,TRUE,9,1,FALSE,FALSE,FALSE,0
5,"This dress was perfect. The material feels so soft and it's not too thin or too thick. It's just perfect. Very sexy and chic. I ordered a size large which fits me like a glove. Don't wait, go get one!",1,TRUE,200,40,FALSE,FALSE,FALSE,0
5,"I am 5'6. 190lbs. 38DDD. I ordered an extra large. It fits perfectly!!!",0,TRUE,71,13,FALSE,FALSE,FALSE,0
5,"The items came on time and was happily surprised to find 5 beautifully decorated hats. The manufacturers did a great job with the detail. Gave them as gifts and was sad to have none left for myself. Very pleased and would buy from the merchant again. I just need an excuse.....",0,TRUE,277,51,FALSE,FALSE,FALSE,0
5,"The kids really enjoyed designing their own socks",0,TRUE,49,8,FALSE,FALSE,FALSE,0
5,"My husband was thrilled with his gift!",0,TRUE,38,7,FALSE,FALSE,FALSE,0
4,"Bought this for a trip that have since cancelled -  I did not get a chance to wear in the rain.  I can tell you it fits nicely into the little pouch which is great to pack - about the size of 2 pair of socks.  So travels great.  The color it nice too  - husband can identify me amongst all the darker raincoats.",0,TRUE,311,64,FALSE,FALSE,FALSE,0
3,"Overall I like these leggings but they have a few odd design quirks that I don't like. It's the waist. When I first put these on they felt SUPER cozy and nice, but then I noticed how loose it felt at the very top band. Then I realized that there was elastic running around the entire band meant to be pulled tight and buttoned to fit. A good idea in theory but in practice the elastic folds on itself creating a really lumpy band, and the extra elastic I pulled out has nowhere to go so it can become irritating stuck against my belly. I might just cut the elastic out and deal with the slightly loose band.",0,TRUE,607,118,FALSE,FALSE,FALSE,0
5,"A beautiful fascinator, just like it is on picture.  Pleased with it and will definitely buy in other colours.",1,TRUE,110,19,FALSE,FALSE,FALSE,0
5,"Cute out fit I did go up a size bigger then he normally wears",0,TRUE,61,14,FALSE,FALSE,FALSE,0
5,"I usually have to buy watch for bands and bracelets for children, This was able to be small enough to be comfortable for me to wear. My husband thinks it is sexy!",1,TRUE,162,32,FALSE,FALSE,FALSE,0
5,"I ordered the size that I wear, perfect fit and love the colors",0,TRUE,63,13,FALSE,FALSE,FALSE,0
5,"Husband absolutely loved them! He Got these not as work boots but as casual going out boots. I would not recommend if you are working construction as they are not steel toe. However, if you are looking for boots to go out in and just wear with a pair of jeans and not have the heaviness of a “work boot” then these are it! Rubber soles which is great and they are true to size!",0,TRUE,377,75,FALSE,FALSE,FALSE,0
5,"Very cute, easy to put in and they stay put they don’t fall out in your sleep",0,TRUE,77,17,FALSE,FALSE,FALSE,0
1,"I only received the skirt and it looked nothing like this!",0,TRUE,58,11,FALSE,FALSE,FALSE,0
5,"These are Awesome!",0,TRUE,18,3,FALSE,FALSE,FALSE,0
5,"I ordered it as a Christmas gift for my sibling who loves all things ice cream. It looks exactly as pictured. Not super amazing quality, but for its price its really good. Could be used for cosplay as well",0,TRUE,205,39,FALSE,FALSE,FALSE,0
5,"Nice design and well made.",0,TRUE,26,5,FALSE,FALSE,FALSE,0
5,"Perfect size",0,TRUE,12,2,FALSE,FALSE,FALSE,0
5,"Like this belt but thought it would be a bit longer so it was easier to pull through. I am a 46 waist thought my size would be considered, however, once I used it the leather stretched and is just right.  I’ve found this belt to be one of my favorites ever owned bc of the ease in using it. Very good product and I would definitely get another color in the future.",0,TRUE,364,73,FALSE,FALSE,FALSE,0
5,"I love these pants and just ordered 3 more pairs in different colors.",0,TRUE,69,13,FALSE,FALSE,FALSE,0
1,"Made my arm break out in bumps and hives after 24 hours",0,TRUE,55,12,FALSE,FALSE,FALSE,0
5,"Wife wanted Spartan socks. She loves them and so do her friends.",0,TRUE,64,12,FALSE,FALSE,FALSE,0
5,"Super cute",0,TRUE,10,2,FALSE,FALSE,FALSE,0
1,"Turns color after week",0,TRUE,22,4,FALSE,FALSE,FALSE,0
5,"This is a great dress. I had my qualms about purchasing address online. This dress exceeded my expectations. The material is soft and flowing it looks elegant and it's much better than any dress I found in any of the local stores. I do wish that the waist was an inch or two longer however that does not mean that this is not a great dress. I would purchase it again if I needed another dress.",3,TRUE,393,76,FALSE,FALSE,FALSE,0
5,"I have injured shoulders so I need something that makes it so I can get it on and off easy. Super comfy and meets all my needs.",2,TRUE,127,27,FALSE,FALSE,FALSE,0
3,"Good variety , color wise, but the pictures are misleading.<br />There was none of the large “sun / spiral” type . I was hoping for at least a few, but there were none at all.<br /><br />Some of the gold and silver pieces had already started to turn colors.",0,TRUE,257,49,FALSE,FALSE,FALSE,0
5,"Very cute! It's a bit longer than I wanted, but will look great with a tank and shorts for summer. I bought a XXL and I'm typically wear a size 18, xl-xxl top.",4,TRUE,159,33,FALSE,FALSE,FALSE,0
2,"It’s pretty but broke easily within less than a week of wearing it. Very disappointing as it is pretty.",0,TRUE,103,19,FALSE,FALSE,FALSE,0
1,"Cheap product -Stitching coming apart, looks worn. I’m returning it.<br />Too bad because the style is so cute!",0,TRUE,111,18,FALSE,FALSE,FALSE,0
5,"Exactly as described.  Durable plastic!  Very glad to find because these haven’t been available in any store.",0,TRUE,109,17,FALSE,FALSE,FALSE,0
4,"Tons of compliments on these...a little heavy but they are of good quality.",0,TRUE,75,13,FALSE,FALSE,FALSE,0
2,"cute top but way TOO big.",0,TRUE,25,6,FALSE,FALSE,FALSE,0
5,"I ordered this dress for a wedding thinking I would wear it once, but the material is so nice and cozy it's a perfect dress for fall/winter. The material is thick and good quality and can be tied tighter or looser depending how you want it to fit.",0,TRUE,247,48,FALSE,FALSE,FALSE,0
5,"The bracelet look good. I bought bracelet gor over 6 months… it barely fits…",0,TRUE,76,14,FALSE,FALSE,FALSE,0
5,"Love it! perfect fit. helps hide the gut lol",0,FALSE,44,9,FALSE,FALSE,FALSE,0
5,"Since it rains quite a bit in Washington, I wanted pants to go over my work pants.  The rain pants work for this purpose and the jacket does too,  Originally bought the set for the rain pants only, though now I use both.  Great deal!",15,TRUE,233,45,FALSE,FALSE,FALSE,0
5,"I could only find pre-bent nose studs at mall kiosks. These are exactly what I was searching for; thin enough to bend myself to my exact nostril size and super sparkly. I wear one for 1-2 weeks then throw it out once the stone doesn't twinkle in the mirror anymore. I will repurchase this.",0,TRUE,289,54,FALSE,FALSE,FALSE,0
4,"Na",0,TRUE,2,1,FALSE,FALSE,FALSE,0
1,"i ordered a large and probably could have worn a 2x",0,TRUE,51,11,FALSE,FALSE,FALSE,0
5,"work as described",0,TRUE,17,3,FALSE,FALSE,FALSE,0
